date,AQI,predicted_next_day_AQI,alert
2017-10-11 07:00:00+00:00,14.666666666666666,15.151095375424472,NO
2017-10-11 10:00:00+00:00,20.0,19.019621425637418,NO
2017-10-11 11:00:00+00:00,15.333333333333334,15.554595482895902,NO
2017-10-11 12:00:00+00:00,21.0,20.1943735026778,NO
2017-10-11 16:00:00+00:00,15.333333333333334,15.561550236343596,NO
2017-10-11 18:00:00+00:00,23.333333333333332,20.947284441105772,NO
2017-10-11 23:00:00+00:00,25.0,23.653845530477867,NO
2017-10-12 00:00:00+00:00,18.333333333333332,18.366189525537905,NO
2017-10-12 01:00:00+00:00,19.333333333333332,19.142003765539876,NO
2017-10-12 02:00:00+00:00,23.0,22.53161655524389,NO
2017-10-12 06:00:00+00:00,24.0,23.31975378747246,NO
2017-10-12 13:00:00+00:00,28.666666666666668,27.798949077043,NO
2017-10-12 15:00:00+00:00,16.0,16.46162489871513,NO
2017-10-12 16:00:00+00:00,18.333333333333332,18.86061228997019,NO
2017-10-12 21:00:00+00:00,24.666666666666668,22.346817224324877,NO
2017-10-12 23:00:00+00:00,26.0,24.62921635617355,NO
2017-10-13 00:00:00+00:00,18.0,17.928981426078668,NO
2017-10-13 07:00:00+00:00,23.666666666666668,22.456447060548015,NO
2017-10-13 13:00:00+00:00,25.333333333333332,24.400498694291553,NO
2017-10-13 17:00:00+00:00,12.5,14.667200246594534,NO
2017-10-13 18:00:00+00:00,14.0,14.520745672007893,NO
2017-10-13 19:00:00+00:00,0.0,19.35010038831162,NO
2017-10-14 00:00:00+00:00,23.0,20.42404305146753,NO
2017-10-14 03:00:00+00:00,21.666666666666668,18.929080378989273,NO
2017-10-14 07:00:00+00:00,15.0,16.167512933659843,NO
2017-10-14 11:00:00+00:00,16.5,16.501595834458993,NO
2017-10-14 15:00:00+00:00,13.0,13.63769346640583,NO
2017-10-14 19:00:00+00:00,18.0,17.801491722437433,NO
2017-10-15 01:00:00+00:00,9.333333333333334,11.926552822006364,NO
2017-10-15 03:00:00+00:00,10.0,11.58126743484634,NO
2017-10-15 05:00:00+00:00,12.666666666666666,13.459083108811045,NO
2017-10-15 08:00:00+00:00,13.0,13.579329918051346,NO
2017-10-15 11:00:00+00:00,10.0,11.213855372405396,NO
2017-10-16 00:00:00+00:00,19.0,18.436077360871145,NO
2017-10-16 01:00:00+00:00,21.333333333333332,21.438154956987454,NO
2017-10-16 02:00:00+00:00,17.666666666666668,17.855653802548808,NO
2017-10-16 03:00:00+00:00,19.666666666666668,19.532982490930962,NO
2017-10-16 04:00:00+00:00,23.333333333333332,22.715758241113765,NO
2017-10-16 10:00:00+00:00,13.666666666666666,15.226446001258894,NO
2017-10-16 12:00:00+00:00,10.0,17.085237423376558,NO
2017-10-16 23:00:00+00:00,31.666666666666668,26.278095508597993,NO
2017-10-17 00:00:00+00:00,27.666666666666668,25.939919628592833,NO
2017-10-17 01:00:00+00:00,25.666666666666668,25.137959581026653,NO
2017-10-17 02:00:00+00:00,25.666666666666668,24.450442697011496,NO
2017-10-17 03:00:00+00:00,24.0,22.722385824565695,NO
2017-10-17 04:00:00+00:00,17.666666666666668,17.3485878275086,NO
2017-10-17 05:00:00+00:00,13.333333333333334,13.813789376279049,NO
2017-10-17 07:00:00+00:00,16.0,16.264762369306176,NO
2017-10-17 13:00:00+00:00,17.666666666666668,17.737052702048437,NO
2017-10-17 14:00:00+00:00,23.666666666666668,21.69015295448731,NO
